cddept,referenceprel,cdparametresiseeaux,cdparametre,libmajparametre,libminparametre,libwebparametre,qualitparam,insituana,rqana,cdunitereferencesiseeaux,cdunitereference,limitequal,refqual,valtraduite,casparam,referenceanl
"072","07200139561","CTF","1447","BACTÉRIES COLIFORMES /100ML-MS","Bactéries coliformes /100ml-MS",,"N","L","<1","n/(100mL)","226","","<=0 n/(100mL)","0.000000","","07200141102"
"072","07200139561","ECOLI","1449","ESCHERICHIA COLI /100ML - MF","Escherichia coli /100ml - MF",,"N","L","<1","n/(100mL)","226","<=0 n/(100mL)","","0.000000","","07200141102"
"072","07200139561","GT22_68","5440","BACT. AÉR. REVIVIFIABLES À 22°-68H","Bact. aér. revivifiables à 22°-68h",,"N","L","1","n/mL","222","","","1.000000","","07200141102"
"072","07200139561","GT36_44","5441","BACT. AÉR. REVIVIFIABLES À 36°-44H","Bact. aér. revivifiables à 36°-44h",,"N","L","2","n/mL","222","","","2.000000","","07200141102"
"072","07200139561","NH4","1335","AMMONIUM (EN NH4)","Ammonium (en NH4)",,"N","L","<0,010","mg/L","162","","<=0,1 mg/L","0.000000","14798-03-9","07200141102"
"072","07200139561","ODQ","5901","ODEUR (QUALITATIF)","Odeur (qualitatif)",,"O","L","Aucun changement anormal","SANS OBJET","X","","","0.000000","","07200141102"
"072","07200139561","PH","1302","PH ","pH",,"N","L","7,4","unité pH","264","",">=6,5 et <=9 unité pH","7.400000","","07200141102"
"072","07200139561","PH","1302","PH ","pH",,"N","T","7,4","unité pH","264","",">=6,5 et <=9 unité pH","7.400000","",""
"072","07200139561","SAVQ","5902","SAVEUR (QUALITATIF)","Saveur (qualitatif)",,"O","L","Aucun changement anormal","SANS OBJET","X","","","0.000000","","07200141102"
"072","07200139561","STRF","6455","ENTÉROCOQUES /100ML-MS","Entérocoques /100ml-MS",,"N","L","<1","n/(100mL)","226","<=0 n/(100mL)","","0.000000","","07200141102"
"072","07200139561","TEAU","1301","TEMPÉRATURE DE L'EAU","Température de l'eau",,"N","T","12,8","°C","27","","<=25 °C","12.800000","",""
"072","07200139561","TEMP_PH","6484","TEMPÉRATURE DE MESURE DU PH","Température de mesure du pH","","N","L","18,7","°C","27","","","18.700000","","07200141102"
"072","07200139561","TURBNFU","1295","TURBIDITÉ NÉPHÉLOMÉTRIQUE NFU","Turbidité néphélométrique NFU",,"N","L","<0,30","NFU","232","","<=2 NFU","0.000000","","07200141102"
"072","07200139562","ASP","6489","ASPECT (QUALITATIF)","Aspect (qualitatif)",,"O","L","Aspect normal","SANS OBJET","X","","","0.000000","","07200141103"
"072","07200139562","CDT25","1303","CONDUCTIVITÉ À 25°C","Conductivité à 25°C",,"N","L","534","µS/cm","147","",">=200 et <=1100 µS/cm","534.000000","","07200141103"
"072","07200139562","CL2LIB","1398","CHLORE LIBRE","Chlore libre",,"N","T","0,11","mg(Cl2)/L","165","","","0.110000","",""
"072","07200139562","CL2TOT","1399","CHLORE TOTAL","Chlore total",,"N","T","0,18","mg(Cl2)/L","165","","","0.180000","",""
"072","07200139562","CLATE","1752","CHLORATE","Chlorate",,"N","L","<5,000","µg/L","133","<=250 µg/L","","0.000000","14866-68-3","07200141348"
"072","07200139562","CLITEMG","1735","CHLORITE EN  MG/L","Chlorite en  mg/L",,"N","L","<0,01","mg/L","162","<=0,25 mg/L","<=0,2 mg/L","0.000000","14998-27-7","07200141348"
"072","07200139562","COULF","1309","COLORATION","Coloration",,"N","L","<5","mg(Pt)/L","178","","<=15 mg(Pt)/L","0.000000","","07200141103"
"072","07200139562","COULQ","5900","COULEUR (QUALITATIF)","Couleur (qualitatif)",,"O","L","Aucun changement anormal","SANS OBJET","X","","","0.000000","","07200141103"
"072","07200139562","CTF","1447","BACTÉRIES COLIFORMES /100ML-MS","Bactéries coliformes /100ml-MS",,"N","L","<1","n/(100mL)","226","","<=0 n/(100mL)","0.000000","","07200141103"
"072","07200139562","ECOLI","1449","ESCHERICHIA COLI /100ML - MF","Escherichia coli /100ml - MF",,"N","L","<1","n/(100mL)","226","<=0 n/(100mL)","","0.000000","","07200141103"
"072","07200139562","GT22_68","5440","BACT. AÉR. REVIVIFIABLES À 22°-68H","Bact. aér. revivifiables à 22°-68h",,"N","L","<1","n/mL","222","","","0.000000","","07200141103"
"072","07200139562","GT36_44","5441","BACT. AÉR. REVIVIFIABLES À 36°-44H","Bact. aér. revivifiables à 36°-44h",,"N","L","<1","n/mL","222","","","0.000000","","07200141103"
"072","07200139562","NH4","1335","AMMONIUM (EN NH4)","Ammonium (en NH4)",,"N","L","<0,010","mg/L","162","","<=0,1 mg/L","0.000000","14798-03-9","07200141103"
"072","07200139562","NO3","1340","NITRATES (EN NO3)","Nitrates (en NO3)",,"N","L","38","mg/L","162","<=50 mg/L","","38.000000","14797-55-8","07200141103"
"072","07200139562","ODQ","5901","ODEUR (QUALITATIF)","Odeur (qualitatif)",,"O","L","Aucun changement anormal","SANS OBJET","X","","","0.000000","","07200141103"
"072","07200139562","PH","1302","PH ","pH",,"N","L","7,5","unité pH","264","",">=6,5 et <=9 unité pH","7.500000","","07200141103"
"072","07200139562","PH","1302","PH ","pH",,"N","T","7,6","unité pH","264","",">=6,5 et <=9 unité pH","7.600000","",""
"072","07200139562","SAVQ","5902","SAVEUR (QUALITATIF)","Saveur (qualitatif)",,"O","L","Aucun changement anormal","SANS OBJET","X","","","0.000000","","07200141103"
"072","07200139562","STRF","6455","ENTÉROCOQUES /100ML-MS","Entérocoques /100ml-MS",,"N","L","<1","n/(100mL)","226","<=0 n/(100mL)","","0.000000","","07200141103"
"072","07200139562","TEAU","1301","TEMPÉRATURE DE L'EAU","Température de l'eau",,"N","T","8,2","°C","27","","<=25 °C","8.200000","",""
"072","07200139562","TEMP_PH","6484","TEMPÉRATURE DE MESURE DU PH","Température de mesure du pH","","N","L","22,0","°C","27","","","22.000000","","07200141103"
"072","07200139562","TURBNFU","1295","TURBIDITÉ NÉPHÉLOMÉTRIQUE NFU","Turbidité néphélométrique NFU",,"N","L","<0,30","NFU","232","","<=2 NFU","0.000000","","07200141103"
"072","07200139563","ASP","6489","ASPECT (QUALITATIF)","Aspect (qualitatif)",,"O","L","Aspect normal","SANS OBJET","X","","","0.000000","","07200141104"
"072","07200139563","CDT25","1303","CONDUCTIVITÉ À 25°C","Conductivité à 25°C",,"N","L","696","µS/cm","147","",">=200 et <=1100 µS/cm","696.000000","","07200141104"
"072","07200139563","CL2LIB","1398","CHLORE LIBRE","Chlore libre",,"N","T","0,06","mg(Cl2)/L","165","","","0.060000","",""
"072","07200139563","CL2TOT","1399","CHLORE TOTAL","Chlore total",,"N","T","0,09","mg(Cl2)/L","165","","","0.090000","",""
"072","07200139563","CLATE","1752","CHLORATE","Chlorate",,"N","L","<5,000","µg/L","133","<=250 µg/L","","0.000000","14866-68-3","07200141350"
"072","07200139563","CLITEMG","1735","CHLORITE EN  MG/L","Chlorite en  mg/L",,"N","L","<0,01","mg/L","162","<=0,25 mg/L","<=0,2 mg/L","0.000000","14998-27-7","07200141350"
"072","07200139563","COULF","1309","COLORATION","Coloration",,"N","L","<5","mg(Pt)/L","178","","<=15 mg(Pt)/L","0.000000","","07200141104"
"072","07200139563","COULQ","5900","COULEUR (QUALITATIF)","Couleur (qualitatif)",,"O","L","Aucun changement anormal","SANS OBJET","X","","","0.000000","","07200141104"
"072","07200139563","CTF","1447","BACTÉRIES COLIFORMES /100ML-MS","Bactéries coliformes /100ml-MS",,"N","L","<1","n/(100mL)","226","","<=0 n/(100mL)","0.000000","","07200141104"
"072","07200139563","ECOLI","1449","ESCHERICHIA COLI /100ML - MF","Escherichia coli /100ml - MF",,"N","L","<1","n/(100mL)","226","<=0 n/(100mL)","","0.000000","","07200141104"
"072","07200139563","FET","1393","FER TOTAL","Fer total",,"N","L","76","µg/L","133","","<=200 µg/L","76.000000","7439-89-6","07200141104"
"072","07200139563","GT22_68","5440","BACT. AÉR. REVIVIFIABLES À 22°-68H","Bact. aér. revivifiables à 22°-68h",,"N","L","1","n/mL","222","","","1.000000","","07200141104"
"072","07200139563","GT36_44","5441","BACT. AÉR. REVIVIFIABLES À 36°-44H","Bact. aér. revivifiables à 36°-44h",,"N","L","<1","n/mL","222","","","0.000000","","07200141104"
"072","07200139563","MN","1394","MANGANÈSE TOTAL","Manganèse total",,"N","L","5","µg/L","133","","<=50 µg/L","5.000000","7439-96-5","07200141104"
"072","07200139563","NH4","1335","AMMONIUM (EN NH4)","Ammonium (en NH4)",,"N","L","<0,010","mg/L","162","","<=0,1 mg/L","0.000000","14798-03-9","07200141104"
"072","07200139563","ODQ","5901","ODEUR (QUALITATIF)","Odeur (qualitatif)",,"O","L","Aucun changement anormal","SANS OBJET","X","","","0.000000","","07200141104"
"072","07200139563","PH","1302","PH ","pH",,"N","L","7,5","unité pH","264","",">=6,5 et <=9 unité pH","7.500000","","07200141104"
"072","07200139563","PH","1302","PH ","pH",,"N","T","7,5","unité pH","264","",">=6,5 et <=9 unité pH","7.500000","",""
"072","07200139563","SAVQ","5902","SAVEUR (QUALITATIF)","Saveur (qualitatif)",,"O","L","Aucun changement anormal","SANS OBJET","X","","","0.000000","","07200141104"
"072","07200139563","STRF","6455","ENTÉROCOQUES /100ML-MS","Entérocoques /100ml-MS",,"N","L","<1","n/(100mL)","226","<=0 n/(100mL)","","0.000000","","07200141104"
"072","07200139563","TEAU","1301","TEMPÉRATURE DE L'EAU","Température de l'eau",,"N","T","8,7","°C","27","","<=25 °C","8.700000","",""
"072","07200139563","TEMP_PH","6484","TEMPÉRATURE DE MESURE DU PH","Température de mesure du pH","","N","L","18,4","°C","27","","","18.400000","","07200141104"
"072","07200139563","TURBNFU","1295","TURBIDITÉ NÉPHÉLOMÉTRIQUE NFU","Turbidité néphélométrique NFU",,"N","L","<0,30","NFU","232","","<=2 NFU","0.000000","","07200141104"
"072","07200139564","ASP","6489","ASPECT (QUALITATIF)","Aspect (qualitatif)",,"O","L","Aspect normal","SANS OBJET","X","","","0.000000","","07200141105"
"072","07200139564","CDT25","1303","CONDUCTIVITÉ À 25°C","Conductivité à 25°C",,"N","L","697","µS/cm","147","",">=200 et <=1100 µS/cm","697.000000","","07200141105"
"072","07200139564","CL2LIB","1398","CHLORE LIBRE","Chlore libre",,"N","T","0,22","mg(Cl2)/L","165","","","0.220000","",""
"072","07200139564","CL2TOT","1399","CHLORE TOTAL","Chlore total",,"N","T","0,30","mg(Cl2)/L","165","","","0.300000","",""
"072","07200139564","CLATE","1752","CHLORATE","Chlorate",,"N","L","<5,000","µg/L","133","<=250 µg/L","","0.000000","14866-68-3","07200141313"
"072","07200139564","CLITEMG","1735","CHLORITE EN  MG/L","Chlorite en  mg/L",,"N","L","<0,01","mg/L","162","<=0,25 mg/L","<=0,2 mg/L","0.000000","14998-27-7","07200141313"
"072","07200139564","COULF","1309","COLORATION","Coloration",,"N","L","<5","mg(Pt)/L","178","","<=15 mg(Pt)/L","0.000000","","07200141105"
"072","07200139564","COULQ","5900","COULEUR (QUALITATIF)","Couleur (qualitatif)",,"O","L","Aucun changement anormal","SANS OBJET","X","","","0.000000","","07200141105"
"072","07200139564","CTF","1447","BACTÉRIES COLIFORMES /100ML-MS","Bactéries coliformes /100ml-MS",,"N","L","<1","n/(100mL)","226","","<=0 n/(100mL)","0.000000","","07200141105"
"072","07200139564","ECOLI","1449","ESCHERICHIA COLI /100ML - MF","Escherichia coli /100ml - MF",,"N","L","<1","n/(100mL)","226","<=0 n/(100mL)","","0.000000","","07200141105"
"072","07200139564","FET","1393","FER TOTAL","Fer total",,"N","L","<1","µg/L","133","","<=200 µg/L","0.000000","7439-89-6","07200141105"
"072","07200139564","GT22_68","5440","BACT. AÉR. REVIVIFIABLES À 22°-68H","Bact. aér. revivifiables à 22°-68h",,"N","L","<1","n/mL","222","","","0.000000","","07200141105"
"072","07200139564","GT36_44","5441","BACT. AÉR. REVIVIFIABLES À 36°-44H","Bact. aér. revivifiables à 36°-44h",,"N","L","4","n/mL","222","","","4.000000","","07200141105"
"072","07200139564","MN","1394","MANGANÈSE TOTAL","Manganèse total",,"N","L","<1","µg/L","133","","<=50 µg/L","0.000000","7439-96-5","07200141105"
"072","07200139564","NH4","1335","AMMONIUM (EN NH4)","Ammonium (en NH4)",,"N","L","<0,010","mg/L","162","","<=0,1 mg/L","0.000000","14798-03-9","07200141105"
"072","07200139564","ODQ","5901","ODEUR (QUALITATIF)","Odeur (qualitatif)",,"O","L","Aucun changement anormal","SANS OBJET","X","","","0.000000","","07200141105"
"072","07200139564","PH","1302","PH ","pH",,"N","L","7,4","unité pH","264","",">=6,5 et <=9 unité pH","7.400000","","07200141105"
"072","07200139564","PH","1302","PH ","pH",,"N","T","7,5","unité pH","264","",">=6,5 et <=9 unité pH","7.500000","",""
"072","07200139564","SAVQ","5902","SAVEUR (QUALITATIF)","Saveur (qualitatif)",,"O","L","Aucun changement anormal","SANS OBJET","X","","","0.000000","","07200141105"
"072","07200139564","STRF","6455","ENTÉROCOQUES /100ML-MS","Entérocoques /100ml-MS",,"N","L","<1","n/(100mL)","226","<=0 n/(100mL)","","0.000000","","07200141105"
"072","07200139564","TEAU","1301","TEMPÉRATURE DE L'EAU","Température de l'eau",,"N","T","9,7","°C","27","","<=25 °C","9.700000","",""
"072","07200139564","TEMP_PH","6484","TEMPÉRATURE DE MESURE DU PH","Température de mesure du pH","","N","L","18,3","°C","27","","","18.300000","","07200141105"
"072","07200139564","TURBNFU","1295","TURBIDITÉ NÉPHÉLOMÉTRIQUE NFU","Turbidité néphélométrique NFU",,"N","L","<0,30","NFU","232","","<=2 NFU","0.000000","","07200141105"
"072","07200139565","12345CB","1888","PENTACHLOROBENZÈNE","Pentachlorobenzène",,"N","L","<0,001","µg/L","133","","","0.000000","608-93-5","07200141106"
"072","07200139565","12DCLE","1161","DICHLOROÉTHANE-1,2","Dichloroéthane-1,2","","N","L","<0,02","µg/L","133","<=3 µg/L","","0.000000","107-06-2","07200141106"
"072","07200139565","245T","1264","2,4,5-T","2,4,5-T",,"N","L","<0,02","µg/L","133","<=0,1 µg/L","","0.000000","93-76-5","07200141106"
"072","07200139565","24D","1141","2,4-D","2,4-D",,"N","L","<0,02","µg/L","133","<=0,1 µg/L","","0.000000","94-75-7","07200141106"
"072","07200139565","24DB","1142","2,4-DB","2,4-DB",,"N","L","<0,10","µg/L","133","<=0,1 µg/L","","0.000000","94-82-6","07200141106"
"072","07200139565","26DCB","2011","2,6 DICHLOROBENZAMIDE","2,6 Dichlorobenzamide",,"N","L","<0,02","µg/L","133","<=0,1 µg/L","","0.000000","2008-58-4","07200141106"
"072","07200139565","2ANIP","6809","2-AMINO-N-ISO-PROPYLBENZAMIDE","2-amino-N-iso-propylbenzamide",,"N","L","<0,01","µg/L","133","<=0,1 µg/L","","0.000000","30391-89-0","07200141106"
"072","07200139565","34DCPA","1532","PROPANIL","Propanil",,"N","L","<0,01","µg/L","133","<=0,1 µg/L","","0.000000","709-98-8","07200141106"
"072","07200139565","3HXC","1805","HYDROXYCARBOFURAN-3","Hydroxycarbofuran-3",,"N","L","<0,01","µg/L","133","<=0,1 µg/L","","0.000000","16655-82-6","07200141106"
"072","07200139565","471811R","8865","CHLOROTHALONIL R471811","Chlorothalonil R471811",,"N","L","<0,05","µg/L","133","","","0.000000","","07200141106"
"072","07200139565","4C2MPH","1634","CHLORO-4 MÉTHYLPHÉNOL-2","Chloro-4 Méthylphénol-2",,"N","L","<0,020","µg/L","133","<=0,1 µg/L","","0.000000","1570-64-5","07200141106"
"072","07200139565","643PYRD","6358","PYRIDAFOL","Pyridafol",,"N","L","<0,01","µg/L","133","<=0,1 µg/L","","0.000000","40020-01-7","07200141106"
"072","07200139565","A2H","1832","ATRAZINE-2-HYDROXY","Atrazine-2-hydroxy",,"N","L","<0,01","µg/L","133","<=0,1 µg/L","","0.000000","2163-68-0","07200141106"
"072","07200139565","ACET","5579","ACÉTAMIPRID","Acétamiprid",,"N","L","<0,01","µg/L","133","<=0,1 µg/L","","0.000000","135410-20-7","07200141106"
"072","07200139565","ACETOCH","1903","ACÉTOCHLORE","Acétochlore",,"N","L","<0,02","µg/L","133","<=0,1 µg/L","","0.000000","34256-82-1","07200141106"
"072","07200139565","ACIFLUO","1970","ACIFLUORFEN","Acifluorfen",,"N","L","<0,02","µg/L","133","<=0,1 µg/L","","0.000000","50594-66-6","07200141106"
"072","07200139565","ACNT","1310","ACRINATHRINE","Acrinathrine",,"N","L","<0,005","µg/L","133","<=0,1 µg/L","","0.000000","101007-06-1","07200141106"
"072","07200139565","ACRYL","1457","ACRYLAMIDE","Acrylamide","","N","L","<0,05","µg/L","133","<=0.1 µg/L","","0.000000","79-06-1","07200141106"
"072","07200139565","ACTITR","2098","ACTIVITÉ TRITIUM (3H)","Activité Tritium (3H)","","N","L","<5,8","Bq/L","9","","<=100 Bq/L","0.000000","","07200141106"
"072","07200139565","ACTPB10","1998","ACTIVITÉ PLOMB 210","Activité Plomb 210","","N","L","<0,017","Bq/L","9","","","0.000000","","07200141106"
"072","07200139565","ACTPO10","2550","ACTIVITÉ POLONIUM 210","Activité Polonium 210","","N","L","<0,0046","Bq/L","9","","","0.000000","","07200141106"
"072","07200139565","ACTRD26","1964","ACTIVITÉ RADIUM 226","Activité Radium 226","","N","L","<0,025","Bq/L","9","","","0.000000","","07200141106"
"072","07200139565","ACTRD28","1963","ACTIVITÉ RADIUM 228","Activité Radium 228","","N","L","0,031","Bq/L","9","","","0.031000","","07200141106"
"072","07200139565","ACTU234","2549","ACTIVITÉ URANIUM 234","Activité Uranium 234","","N","L","0,0269","Bq/L","9","","","0.026900","","07200141106"
"072","07200139565","ACTU238","2899","ACTIVITÉ URANIUM 238","Activité Uranium 238","","N","L","0,0189","Bq/L","9","","","0.018900","","07200141106"
"072","07200139565","ADC","1102","ALDICARBE","Aldicarbe",,"N","L","<0,02","µg/L","133","<=0,1 µg/L","","0.000000","116-06-3","07200141106"
"072","07200139565","ADET","1108","ATRAZINE DÉSÉTHYL","Atrazine déséthyl",,"N","L","<0,01","µg/L","133","<=0,1 µg/L","","0.000000","6190-65-4","07200141106"
"072","07200139565","ADET2","3159","ATRAZINE DÉSÉTHYL-2-HYDROXY","Atrazine déséthyl-2-hydroxy",,"N","L","<0,01","µg/L","133","<=0,1 µg/L","","0.000000","19988-24-0","07200141106"
"072","07200139565","ADETD","1830","ATRAZINE DÉSÉTHYL DÉISOPROPYL","Atrazine déséthyl déisopropyl",,"N","L","<0,05","µg/L","133","<=0,1 µg/L","","0.000000","3397-62-4","07200141106"
"072","07200139565","ADSP","1109","ATRAZINE-DÉISOPROPYL","Atrazine-déisopropyl",,"N","L","<0,01","µg/L","133","<=0,1 µg/L","","0.000000","1007-28-9","07200141106"
"072","07200139565","ALCL","1101","ALACHLORE","Alachlore",,"N","L","<0,02","µg/L","133","<=0,1 µg/L","","0.000000","15972-60-8","07200141106"
"072","07200139565","ALDR","1103","ALDRINE","Aldrine",,"N","L","<0,001","µg/L","133","<=0,03 µg/L","","0.000000","309-00-2","07200141106"
"072","07200139565","ALDSN","1807","ALDICARBE SULFONÉ","Aldicarbe sulfoné",,"N","L","<0,01","µg/L","133","<=0,1 µg/L","","0.000000","1646-88-4","07200141106"
"072","07200139565","ALDSY","1806","ALDICARBE SULFOXYDE","Aldicarbe sulfoxyde",,"N","L","<0,01","µg/L","133","<=0,1 µg/L","","0.000000","1646-87-3","07200141106"
"072","07200139565","ALTMICR","1370","ALUMINIUM TOTAL µG/L","Aluminium total µg/l","","N","L","<2","µg/L","133","","<=200 µg/L","0.000000","7429-90-5","07200141106"
"072","07200139565","AMIDOSU","2012","AMIDOSULFURON","Amidosulfuron",,"N","L","<0,01","µg/L","133","<=0,1 µg/L","","0.000000","120923-37-7","07200141106"
"072","07200139565","AMNTZ","1105","AMINOTRIAZOLE","Aminotriazole",,"N","L","<0,02","µg/L","133","<=0,1 µg/L","","0.000000","61-82-5","07200141106"
"072","07200139565","AMPA","1907","AMPA","AMPA",,"N","L","<0,010","µg/L","133","<=0,1 µg/L","","0.000000","1066-51-9","07200141106"
"072","07200139565","AMTH","1104","AMÉTHRYNE","Améthryne",,"N","L","<0,01","µg/L","133","<=0,1 µg/L","","0.000000","834-12-8","07200141106"
"072","07200139565","ANTHRAQ","2013","ANTHRAQUINONE (PESTICIDE)","Anthraquinone (pesticide)",,"N","L","<0,005","µg/L","133","<=0,1 µg/L","","0.000000","84-65-1","07200141106"
"072","07200139565","AS","1369","ARSENIC","Arsenic",,"N","L","0,2","µg/L","133","<=10 µg/L","","0.200000","7440-38-2","07200141106"
