cddept,cdreseau,inseecommuneprinc,nomcommuneprinc,cdreseauamont,nomreseauamont,pourcentdebit,referenceprel,dateprel,heureprel,conclusionprel,ugelib,distrlib,moalib,plvconformitebacterio,plvconformitechimique,plvconformitereferencebact,plvconformitereferencechim
"053","053000372","53173","PALLU (LA)","","","","05300123128","2025-01-08","10h01","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SIAEP DES AVALOIRS","SIAEP DES AVALOIRS","SIAEP DES AVALOIRS","C","C","C","C"
"053","053000372","53263","THUBOEUF","053000374","LA BAROCHE","0 %","05300123304","2025-02-11","09h51","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SIAEP DES AVALOIRS","SIAEP DES AVALOIRS","SIAEP DES AVALOIRS","C","C","C","C"
"053","053000372","53127","LASSAY-LES-CHATEAUX","053000374","LA BAROCHE","0 %","05300123307","2025-02-20","11h24","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SIAEP DES AVALOIRS","SIAEP DES AVALOIRS","SIAEP DES AVALOIRS","C","C","C","C"
"053","053000372","53208","SAINT-CYR-EN-PAIL","053000323","STATION DE LA BOUCHERIE","100 %","05300123449","2025-02-25","09h38","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SIAEP DES AVALOIRS","SIAEP DES AVALOIRS","SIAEP DES AVALOIRS","S","C","S","C"
"053","053000372","53121","JAVRON-LES-CHAPELLES","","","","05300123612","2025-03-12","12h00","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SIAEP DES AVALOIRS","SIAEP DES AVALOIRS","SIAEP DES AVALOIRS","C","C","C","C"
"053","053000374","53069","CHEVAIGNE-DU-MAINE","053000383","LASSAY","100 %","05300123138","2025-01-20","10h53","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SIAEPAC DE LA FONTAINE ROUILLEE","SIAEPAC DE LA FONTAINE ROUILLEE","SIAEPAC DE LA FONTAINE ROUILLEE","C","C","C","C"
"053","053000374","53263","THUBOEUF","","","","05300123304","2025-02-11","09h51","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SIAEP DES AVALOIRS","SIAEP DES AVALOIRS","SIAEP DES AVALOIRS","C","C","C","C"
"053","053000374","53127","LASSAY-LES-CHATEAUX","","","","05300123307","2025-02-20","11h24","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SIAEP DES AVALOIRS","SIAEP DES AVALOIRS","SIAEP DES AVALOIRS","C","C","C","C"
"053","053000374","53118","HOUSSEAU-BRETIGNOLLES (LE)","053000383","LASSAY","100 %","05300123323","2025-02-18","11h40","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SIAEPAC DE LA FONTAINE ROUILLEE","SIAEPAC DE LA FONTAINE ROUILLEE","SIAEPAC DE LA FONTAINE ROUILLEE","C","C","C","C"
"053","053000375","53111","HAIE-TRAVERSAINE (LA)","","","","05300123327","2025-02-24","11h07","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SIAEP DE COLMONT MAYENNE ET VARENNE","STGS","SIAEP DE COLMONT MAYENNE ET VARENNE","C","C","C","C"
"053","053000375","53111","HAIE-TRAVERSAINE (LA)","053000298","STATION DE CHEVRAY","100 %","05300123622","2025-03-11","08h44","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SIAEP DE COLMONT MAYENNE ET VARENNE","STGS","SIAEP DE COLMONT MAYENNE ET VARENNE","S","C","S","C"
"053","053000375","53111","HAIE-TRAVERSAINE (LA)","053000298","STATION DE CHEVRAY","100 %","05300123694","2025-03-11","08h45","Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité pour l'équilibre calcocarbonique.","SIAEP DE COLMONT MAYENNE ET VARENNE","STGS","SIAEP DE COLMONT MAYENNE ET VARENNE","C","C","C","N"
"053","053000378","53051","CHAMPEON","","","","05300123019","2025-01-07","09h08","Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité en raison de la présence de 3 UFC de bactéri es sulfito-réductrices.","ADDUCTION DE CHAMPEON","MAIRIE DE CHAMPEON","MAIRIE DE CHAMPEON","C","C","N","C"
"053","053000378","53051","CHAMPEON","","","","05300123248","2025-01-14","11h12","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","ADDUCTION DE CHAMPEON","MAIRIE DE CHAMPEON","MAIRIE DE CHAMPEON","C","C","C","C"
"053","053000378","53051","CHAMPEON","053000302","STATION DU PETIT GAST","100 %","05300123439","2025-02-12","11h00","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","ADDUCTION DE CHAMPEON","MAIRIE DE CHAMPEON","MAIRIE DE CHAMPEON","S","C","S","C"
"053","053000379","53055","CHANTRIGNE","","","","05300123029","2025-01-14","10h49","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","ADDUCTION DE CHANTRIGNE","MAIRIE DE CHANTRIGNE","MAIRIE DE CHANTRIGNE","C","C","C","C"
"053","053000379","53055","CHANTRIGNE","053000304","STATION DU BAS ROCHER","100 %","05300123389","2025-02-03","10h30","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","ADDUCTION DE CHANTRIGNE","MAIRIE DE CHANTRIGNE","MAIRIE DE CHANTRIGNE","C","C","C","C"
"053","053000379","53055","CHANTRIGNE","053000304","STATION DU BAS ROCHER","100 %","05300123432","2025-02-03","10h30","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","ADDUCTION DE CHANTRIGNE","MAIRIE DE CHANTRIGNE","MAIRIE DE CHANTRIGNE","S","C","S","C"
"053","053000379","53055","CHANTRIGNE","","","","05300123651","2025-03-05","10h16","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","ADDUCTION DE CHANTRIGNE","MAIRIE DE CHANTRIGNE","MAIRIE DE CHANTRIGNE","C","C","C","C"
"053","053000380","53216","SAINT-FRAIMBAULT-DE-PRIERES","053000340","STATION DE SAINT FRAIMBAULT","100 %","05300123006","2025-01-13","11h11","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SYNDICAT MIXTE DU NORD MAYENNE","VEOLIA EAU-COMPAGNIE GENERALE DES EAUX","SYNDICAT MIXTE EAU DU NORD-MAYENNE","C","C","C","C"
"053","053000380","53216","SAINT-FRAIMBAULT-DE-PRIERES","053000340","STATION DE SAINT FRAIMBAULT","100 %","05300123340","2025-02-03","11h02","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SYNDICAT MIXTE DU NORD MAYENNE","VEOLIA EAU-COMPAGNIE GENERALE DES EAUX","SYNDICAT MIXTE EAU DU NORD-MAYENNE","C","C","C","C"
"053","053000380","53061","CHARCHIGNE","","","","05300123424","2025-02-19","11h17","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","ADDUCTION DE CHARCHIGNE","MAIRIE DE CHARCHIGNE","MAIRIE DE CHARCHIGNE","C","C","C","C"
"053","053000380","53216","SAINT-FRAIMBAULT-DE-PRIERES","053000340","STATION DE SAINT FRAIMBAULT","100 %","05300123644","2025-03-11","11h11","Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité pour l'équilibre calco-carbonique.","SYNDICAT MIXTE DU NORD MAYENNE","VEOLIA EAU-COMPAGNIE GENERALE DES EAUX","SYNDICAT MIXTE EAU DU NORD-MAYENNE","C","C","C","N"
"053","053000380","53216","SAINT-FRAIMBAULT-DE-PRIERES","053000340","STATION DE SAINT FRAIMBAULT","100 %","05300123691","2025-03-11","11h11","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SYNDICAT MIXTE DU NORD MAYENNE","VEOLIA EAU-COMPAGNIE GENERALE DES EAUX","SYNDICAT MIXTE EAU DU NORD-MAYENNE","S","C","S","C"
"053","053000382","53121","JAVRON-LES-CHAPELLES","","","","05300123249","2025-01-14","10h02","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SIAEP DES AVALOIRS","SIAEP DES AVALOIRS","SIAEP DES AVALOIRS","C","C","C","C"
"053","053000382","53121","JAVRON-LES-CHAPELLES","053003512","STATION DES GALAZIERES","100 %","05300123308","2025-02-25","09h08","Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité pour l'équilibre calco-carbonique.","SIAEP DES AVALOIRS","SIAEP DES AVALOIRS","SIAEP DES AVALOIRS","C","C","C","N"
"053","053000382","53121","JAVRON-LES-CHAPELLES","053003512","STATION DES GALAZIERES","100 %","05300123448","2025-02-25","09h08","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SIAEP DES AVALOIRS","SIAEP DES AVALOIRS","SIAEP DES AVALOIRS","S","C","S","C"
"053","053000382","53121","JAVRON-LES-CHAPELLES","","","","05300123614","2025-03-12","12h19","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SIAEP DES AVALOIRS","SIAEP DES AVALOIRS","SIAEP DES AVALOIRS","C","C","C","C"
"053","053000383","53127","LASSAY-LES-CHATEAUX","053000314","STATION DE LA FONT.ROUILLEE","100 %","05300123137","2025-01-29","10h54","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SIAEPAC DE LA FONTAINE ROUILLEE","SIAEPAC DE LA FONTAINE ROUILLEE","SIAEPAC DE LA FONTAINE ROUILLEE","C","C","C","C"
"053","053000383","53069","CHEVAIGNE-DU-MAINE","","","","05300123138","2025-01-20","10h53","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SIAEPAC DE LA FONTAINE ROUILLEE","SIAEPAC DE LA FONTAINE ROUILLEE","SIAEPAC DE LA FONTAINE ROUILLEE","C","C","C","C"
"053","053000383","53127","LASSAY-LES-CHATEAUX","053000314","STATION DE LA FONT.ROUILLEE","100 %","05300123171","2025-01-29","10h58","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SIAEPAC DE LA FONTAINE ROUILLEE","SIAEPAC DE LA FONTAINE ROUILLEE","SIAEPAC DE LA FONTAINE ROUILLEE","S","C","S","C"
"053","053000383","53118","HOUSSEAU-BRETIGNOLLES (LE)","","","","05300123323","2025-02-18","11h40","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SIAEPAC DE LA FONTAINE ROUILLEE","SIAEPAC DE LA FONTAINE ROUILLEE","SIAEPAC DE LA FONTAINE ROUILLEE","C","C","C","C"
"053","053000383","53127","LASSAY-LES-CHATEAUX","053000314","STATION DE LA FONT.ROUILLEE","100 %","05300123619","2025-03-17","10h08","Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité pour l'équilibre calco-carbonique.","SIAEPAC DE LA FONTAINE ROUILLEE","SIAEPAC DE LA FONTAINE ROUILLEE","SIAEPAC DE LA FONTAINE ROUILLEE","C","C","C","N"
"053","053000384","53133","LIGNIERES-ORGERES","","","","05300123131","2025-01-08","10h33","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SIAEP DES AVALOIRS","SIAEP DES AVALOIRS","SIAEP DES AVALOIRS","C","C","C","C"
"053","053000384","53133","LIGNIERES-ORGERES","","","","05300123250","2025-01-16","10h05","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SIAEP DES AVALOIRS","SIAEP DES AVALOIRS","SIAEP DES AVALOIRS","S","C","S","C"
"053","053000384","53133","LIGNIERES-ORGERES","","","","05300123616","2025-03-12","11h45","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SIAEP DES AVALOIRS","SIAEP DES AVALOIRS","SIAEP DES AVALOIRS","C","C","C","C"
"053","053000385","53216","SAINT-FRAIMBAULT-DE-PRIERES","053000388","ST FRAIMBAULT","100 %","05300123130","2025-01-27","10h07","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","ADDUCTION DE SAINT FRAIMBAULT","VEOLIA EAU-COMPAGNIE GENERALE DES EAUX","MAIRIE DE SAINT FRAIMBAULT DE PRIER","C","C","C","C"
"053","053000385","53160","MONTREUIL-POULAY","","","","05300123285","2025-02-20","11h04","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","ADDUCTION DE MONTREUIL-POULAY","MAIRIE DE MONTREUIL POULAY","MAIRIE DE MONTREUIL POULAY","C","C","C","C"
"053","053000385","53216","SAINT-FRAIMBAULT-DE-PRIERES","053000388","ST FRAIMBAULT","100 %","05300123535","2025-03-17","08h52","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","ADDUCTION DE SAINT FRAIMBAULT","VEOLIA EAU-COMPAGNIE GENERALE DES EAUX","MAIRIE DE SAINT FRAIMBAULT DE PRIER","C","C","C","C"
"053","053000386","53208","SAINT-CYR-EN-PAIL","053000323","STATION DE LA BOUCHERIE","","05300123449","2025-02-25","09h38","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SIAEP DES AVALOIRS","SIAEP DES AVALOIRS","SIAEP DES AVALOIRS","S","C","S","C"
"053","053000386","53185","PRE-EN-PAIL-SAINT-SAMSON","","","","05300123613","2025-03-24","11h38","Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité pour la conductivité.","SIAEP DES AVALOIRS","SIAEP DES AVALOIRS","SIAEP DES AVALOIRS","C","C","C","N"
"053","053000387","53208","SAINT-CYR-EN-PAIL","053000323","STATION DE LA BOUCHERIE","","05300123449","2025-02-25","09h38","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SIAEP DES AVALOIRS","SIAEP DES AVALOIRS","SIAEP DES AVALOIRS","S","C","S","C"
"053","053000388","53216","SAINT-FRAIMBAULT-DE-PRIERES","053000340","STATION DE SAINT FRAIMBAULT","100 %","05300123006","2025-01-13","11h11","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SYNDICAT MIXTE DU NORD MAYENNE","VEOLIA EAU-COMPAGNIE GENERALE DES EAUX","SYNDICAT MIXTE EAU DU NORD-MAYENNE","C","C","C","C"
"053","053000388","53216","SAINT-FRAIMBAULT-DE-PRIERES","","","","05300123130","2025-01-27","10h07","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","ADDUCTION DE SAINT FRAIMBAULT","VEOLIA EAU-COMPAGNIE GENERALE DES EAUX","MAIRIE DE SAINT FRAIMBAULT DE PRIER","C","C","C","C"
"053","053000388","53216","SAINT-FRAIMBAULT-DE-PRIERES","053000340","STATION DE SAINT FRAIMBAULT","100 %","05300123340","2025-02-03","11h02","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SYNDICAT MIXTE DU NORD MAYENNE","VEOLIA EAU-COMPAGNIE GENERALE DES EAUX","SYNDICAT MIXTE EAU DU NORD-MAYENNE","C","C","C","C"
"053","053000388","53216","SAINT-FRAIMBAULT-DE-PRIERES","","","","05300123535","2025-03-17","08h52","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","ADDUCTION DE SAINT FRAIMBAULT","VEOLIA EAU-COMPAGNIE GENERALE DES EAUX","MAIRIE DE SAINT FRAIMBAULT DE PRIER","C","C","C","C"
"053","053000388","53216","SAINT-FRAIMBAULT-DE-PRIERES","053000340","STATION DE SAINT FRAIMBAULT","100 %","05300123644","2025-03-11","11h11","Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité pour l'équilibre calco-carbonique.","SYNDICAT MIXTE DU NORD MAYENNE","VEOLIA EAU-COMPAGNIE GENERALE DES EAUX","SYNDICAT MIXTE EAU DU NORD-MAYENNE","C","C","C","N"
"053","053000388","53216","SAINT-FRAIMBAULT-DE-PRIERES","053000340","STATION DE SAINT FRAIMBAULT","100 %","05300123691","2025-03-11","11h11","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SYNDICAT MIXTE DU NORD MAYENNE","VEOLIA EAU-COMPAGNIE GENERALE DES EAUX","SYNDICAT MIXTE EAU DU NORD-MAYENNE","S","C","S","C"
"053","053000404","53209","SAINT-CYR-LE-GRAVELAIS","","","","05300123645","2025-03-06","09h37","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SYMEVAL","SAUR-FRANCE - CTRE ILLE ET VILAINE","SYMEVAL","C","C","C","C"
"053","053000409","53216","SAINT-FRAIMBAULT-DE-PRIERES","053000340","STATION DE SAINT FRAIMBAULT","","05300123006","2025-01-13","11h11","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SYNDICAT MIXTE DU NORD MAYENNE","VEOLIA EAU-COMPAGNIE GENERALE DES EAUX","SYNDICAT MIXTE EAU DU NORD-MAYENNE","C","C","C","C"
"053","053000409","53114","HARDANGES","053000310","STATION DE LA ROCHE","100 %","05300123049","2025-01-20","11h51","Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité pour l'équilibre calco-carbonique.","ADDUCTION DE LA CHAPELLE AU RIBOUL","MAIRIE DE LA CHAPELLE-AU-RIBOUL","MAIRIE DE LA CHAPELLE-AU-RIBOUL","C","C","C","N"
"053","053000409","53114","HARDANGES","053000310","STATION DE LA ROCHE","100 %","05300123179","2025-01-20","11h51","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","ADDUCTION DE LA CHAPELLE AU RIBOUL","MAIRIE DE LA CHAPELLE-AU-RIBOUL","MAIRIE DE LA CHAPELLE-AU-RIBOUL","S","C","S","C"
"053","053000409","53216","SAINT-FRAIMBAULT-DE-PRIERES","053000340","STATION DE SAINT FRAIMBAULT","","05300123340","2025-02-03","11h02","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SYNDICAT MIXTE DU NORD MAYENNE","VEOLIA EAU-COMPAGNIE GENERALE DES EAUX","SYNDICAT MIXTE EAU DU NORD-MAYENNE","C","C","C","C"
"053","053000409","53057","CHAPELLE-AU-RIBOUL (LA)","","","","05300123404","2025-02-20","10h43","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","ADDUCTION DE LA CHAPELLE AU RIBOUL","MAIRIE DE LA CHAPELLE-AU-RIBOUL","MAIRIE DE LA CHAPELLE-AU-RIBOUL","C","C","C","C"
"053","053000409","53216","SAINT-FRAIMBAULT-DE-PRIERES","053000340","STATION DE SAINT FRAIMBAULT","","05300123644","2025-03-11","11h11","Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité pour l'équilibre calco-carbonique.","SYNDICAT MIXTE DU NORD MAYENNE","VEOLIA EAU-COMPAGNIE GENERALE DES EAUX","SYNDICAT MIXTE EAU DU NORD-MAYENNE","C","C","C","N"
"053","053000409","53216","SAINT-FRAIMBAULT-DE-PRIERES","053000340","STATION DE SAINT FRAIMBAULT","","05300123691","2025-03-11","11h11","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SYNDICAT MIXTE DU NORD MAYENNE","VEOLIA EAU-COMPAGNIE GENERALE DES EAUX","SYNDICAT MIXTE EAU DU NORD-MAYENNE","S","C","S","C"
"053","053000411","53152","MESLAY-DU-MAINE","053000319","STATION DE MONTAVALLON","100 %","05300123052","2025-01-27","11h56","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","C.C. DU PAYS DE MESLAY-GREZ","C.C. DU PAYS DE MESLAY-GREZ","C.C. DU PAYS DE MESLAY-GREZ","C","C","C","C"
"053","053000411","53152","MESLAY-DU-MAINE","053000319","STATION DE MONTAVALLON","100 %","05300123180","2025-01-27","12h00","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","C.C. DU PAYS DE MESLAY-GREZ","C.C. DU PAYS DE MESLAY-GREZ","C.C. DU PAYS DE MESLAY-GREZ","S","C","S","C"
"053","053000411","53152","MESLAY-DU-MAINE","","","","05300123415","2025-02-18","10h46","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","C.C. DU PAYS DE MESLAY-GREZ","C.C. DU PAYS DE MESLAY-GREZ","C.C. DU PAYS DE MESLAY-GREZ","C","C","C","C"
"053","053000411","53152","MESLAY-DU-MAINE","","","","05300123536","2025-03-27","10h27","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","C.C. DU PAYS DE MESLAY-GREZ","C.C. DU PAYS DE MESLAY-GREZ","C.C. DU PAYS DE MESLAY-GREZ","C","C","C","C"
"053","053000412","53147","MAYENNE","053000440","MAYENNE","","05300123110","2025-01-07","08h40","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","ADDUCTION DE MAYENNE","VEOLIA EAU-COMPAGNIE GENERALE DES EAUX","MAIRIE DE MAYENNE","C","C","C","C"
"053","053000412","53147","MAYENNE","053000440","MAYENNE","","05300123120","2025-01-22","11h09","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","ADDUCTION DE MAYENNE","VEOLIA EAU-COMPAGNIE GENERALE DES EAUX","MAIRIE DE MAYENNE","C","C","C","C"
"053","053000412","53147","MAYENNE","053000440","MAYENNE","","05300123265","2025-02-20","10h12","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","ADDUCTION DE MAYENNE","VEOLIA EAU-COMPAGNIE GENERALE DES EAUX","MAIRIE DE MAYENNE","C","C","C","C"
"053","053000412","53174","PARIGNE-SUR-BRAYE","","","","05300123296","2025-02-19","14h56","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","ADDUCTION DE PARIGNE","STGS","MAIRIE DE PARIGNE SUR BRAYE","C","C","C","C"
"053","053000412","53064","CHATILLON-SUR-COLMONT","053003899","RESERVOIR DE LA CROIX COUVERTE","100 %","05300123441","2025-02-17","11h15","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SYNDICAT MIXTE DU NORD MAYENNE","VEOLIA EAU-COMPAGNIE GENERALE DES EAUX","SYNDICAT MIXTE EAU DU NORD-MAYENNE","S","C","S","C"
"053","053000412","53147","MAYENNE","053000440","MAYENNE","","05300123526","2025-03-18","09h31","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","ADDUCTION DE MAYENNE","VEOLIA EAU-COMPAGNIE GENERALE DES EAUX","MAIRIE DE MAYENNE","C","C","C","C"
"053","053000412","53147","MAYENNE","053000440","MAYENNE","","05300123670","2025-03-05","09h38","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","ADDUCTION DE MAYENNE","VEOLIA EAU-COMPAGNIE GENERALE DES EAUX","MAIRIE DE MAYENNE","C","C","C","C"
"053","053000414","53216","SAINT-FRAIMBAULT-DE-PRIERES","053000340","STATION DE SAINT FRAIMBAULT","100 %","05300123006","2025-01-13","11h11","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SYNDICAT MIXTE DU NORD MAYENNE","VEOLIA EAU-COMPAGNIE GENERALE DES EAUX","SYNDICAT MIXTE EAU DU NORD-MAYENNE","C","C","C","C"
"053","053000414","53120","IZE","","","","05300123023","2025-01-27","11h42","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","RÉGIE DES EAUX DES COËVRONS","RÉGIE DES EAUX DES COËVRONS","RÉGIE DES EAUX DES COËVRONS","C","C","C","C"
"053","053000414","53216","SAINT-FRAIMBAULT-DE-PRIERES","053000340","STATION DE SAINT FRAIMBAULT","100 %","05300123340","2025-02-03","11h02","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SYNDICAT MIXTE DU NORD MAYENNE","VEOLIA EAU-COMPAGNIE GENERALE DES EAUX","SYNDICAT MIXTE EAU DU NORD-MAYENNE","C","C","C","C"
"053","053000414","53113","HAMBERS","","","","05300123363","2025-02-19","09h32","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","RÉGIE DES EAUX DES COËVRONS","RÉGIE DES EAUX DES COËVRONS","RÉGIE DES EAUX DES COËVRONS","C","C","C","C"
"053","053000414","53016","BAIS","","","","05300123640","2025-03-25","11h04","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","RÉGIE DES EAUX DES COËVRONS","RÉGIE DES EAUX DES COËVRONS","RÉGIE DES EAUX DES COËVRONS","C","C","C","C"
"053","053000414","53216","SAINT-FRAIMBAULT-DE-PRIERES","053000340","STATION DE SAINT FRAIMBAULT","100 %","05300123644","2025-03-11","11h11","Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité pour l'équilibre calco-carbonique.","SYNDICAT MIXTE DU NORD MAYENNE","VEOLIA EAU-COMPAGNIE GENERALE DES EAUX","SYNDICAT MIXTE EAU DU NORD-MAYENNE","C","C","C","N"
"053","053000414","53216","SAINT-FRAIMBAULT-DE-PRIERES","053000340","STATION DE SAINT FRAIMBAULT","100 %","05300123691","2025-03-11","11h11","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SYNDICAT MIXTE DU NORD MAYENNE","VEOLIA EAU-COMPAGNIE GENERALE DES EAUX","SYNDICAT MIXTE EAU DU NORD-MAYENNE","S","C","S","C"
"053","053000415","53216","SAINT-FRAIMBAULT-DE-PRIERES","053000340","STATION DE SAINT FRAIMBAULT","","05300123006","2025-01-13","11h11","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SYNDICAT MIXTE DU NORD MAYENNE","VEOLIA EAU-COMPAGNIE GENERALE DES EAUX","SYNDICAT MIXTE EAU DU NORD-MAYENNE","C","C","C","C"
"053","053000415","53113","HAMBERS","053000309","STATION DE LA BOUSSELIERE","","05300123126","2025-01-14","11h49","Eau conforme aux limites de qualité des eaux destinées à la consommati on humaine fixées par le code de la santé publique. Du point de vue de s références de qualité, le caractère agressif de l'eau peut être si gnalé.","SIAEP DE GRAZAY","VEOLIA EAU-COMPAGNIE GENERALE DES EAUX","SIAEP DE GRAZAY JUBLAINS MARCILLE","C","C","C","N"
"053","053000415","53109","GRAZAY","","","","05300123127","2025-01-27","11h18","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SIAEP DE GRAZAY","VEOLIA EAU-COMPAGNIE GENERALE DES EAUX","SIAEP DE GRAZAY JUBLAINS MARCILLE","C","C","C","C"
"053","053000415","53113","HAMBERS","053000309","STATION DE LA BOUSSELIERE","","05300123172","2025-01-14","11h57","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SIAEP DE GRAZAY","VEOLIA EAU-COMPAGNIE GENERALE DES EAUX","SIAEP DE GRAZAY JUBLAINS MARCILLE","S","C","S","C"
